~from,~to,~label,sender_instrument_id,sender_user_id,sender_device_imei,amount:Double,ip_city,timestamp,status,fraud_flag:Boolean,receiver_instrument_id,receiver_user_id
6565470973@hdfcbank,673900abc@paytm,transaction,1145417794,BLZI9IWM3P,119709559CBB60BF,21671.36,Bangalore,27:17.3,decline,FALSE,9.14E+15,YYQM0WYUEC
8322479528@okaxis,7450445058@ybl,transaction,3.46E+15,KO2NEX0ME8,49CF663DFC3FC8D9,11385.85,Nagpur,27:17.3,decline,TRUE,7853006030,R321IUUSYI
9784631865@ybl,7207110992@paytm,transaction,4654696678,WKFLW4EFWR,5A589921305CE46B,18713.25,Hyderabad,27:17.3,accept,FALSE,6229072389,FNORNM89ZV
7057850237@hdfcbank,7217820341@ybl,transaction,190154632,POY81DJDU4,5E3B1532712CC93C,8649.32,Thane,27:17.3,decline,FALSE,1855704968,0C78EW4S1E
8471605723@okaxis,6739597419@paytm,transaction,1.40E+15,EJJGL9VR3Q,15B2E8C9D6A9830F,28746.82,Thane,27:17.3,decline,FALSE,5037578621,EJJGL9VR3Q
7976237960@ybl,Od9jE2a@sbi,transaction,9658467927,PUC18KDCCM,4F7448641642D36C,29262.79,Jaipur,27:17.3,accept,FALSE,3.79E+15,5UTIPEGDL6
6565470973@hdfcbank,wE5yiek@sbi,transaction,1145417794,BLZI9IWM3P,119709559CBB60BF,9567.87,Visakhapatnam,27:17.3,accept,FALSE,2555437111,XHKZ94J7SF
7763984213@paytm,7577313571@paytm,transaction,3.86E+14,95CJ7L1WD1,23BB2082AB5D796A,31149.63,Delhi,27:17.3,decline,FALSE,2.71E+15,AU7QTUSVZC
7763984213@paytm,9075258793@ybl,transaction,3.86E+14,95CJ7L1WD1,23BB2082AB5D796A,40184.21,Delhi,27:17.3,decline,FALSE,3801409974,0CTDUUVBUC
9075258793@ybl,9170657314@paytm,transaction,1407311361,RRZ4G78NHW,B71067B3B9E10130,14425.48,Chennai,27:17.3,accept,FALSE,6.49E+14,RBS0VUD5U3
AlpZip5@icici,9784631865@ybl,transaction,8649824609,EHUHFS2UB3,8B68A605E6D381B8,16308.21,Kanpur,27:17.3,decline,TRUE,8.21E+15,WKFLW4EFWR
7799109708@paytm,9853214700@hdfcbank,transaction,7953276311,7PSEYATQZG,45A3134681A32030,44298.35,Lucknow,27:17.3,accept,FALSE,4354983052,7PSEYATQZG
7933983263@okaxis,8609616362@hdfcbank,transaction,8.83E+15,XHKZ94J7SF,140D647F7855660C,18687.5,Visakhapatnam,27:17.3,accept,FALSE,6705910355,XTN5KRUFZP
7450445058@okaxis,ibE5cDL@icici,transaction,1722917660,R321IUUSYI,37A7B8EE14F9BB7F,43245.85,Delhi,27:17.3,decline,TRUE,4758385959,0C78EW4S1E
7JEaRY1@icici,3h52hNa@icici,transaction,9952344700,EBGKIYMOBD,0EEAE5F6DF6D7BA9,22345.73,Ahmedabad,27:17.3,accept,FALSE,8350859236,GDSD32B1JS
7797767385@okaxis,9170657314@hdfcbank,transaction,249655853,7JL6NC33HJ,A60DDA02FFDD8C19,11704.4,Thane,27:17.3,accept,FALSE,4.21E+15,RBS0VUD5U3
60jvWIZ@sbi,THYOSCK@sbi,transaction,8769339727,0CTDUUVBUC,55C82C64CC0CC818,8368.87,Thane,27:17.3,decline,FALSE,9358013742,EJJGL9VR3Q
7496930537@okaxis,6797920394@hdfcbank,transaction,4855694953,KSNAXIYZSE,10E05F7C0F4E0CC0,20701.41,Lucknow,27:17.3,decline,FALSE,8927209846,IHB68AUFMI
8471605723@okaxis,8056629010@ybl,transaction,1.40E+15,EJJGL9VR3Q,15B2E8C9D6A9830F,10206.98,Mumbai,27:17.3,decline,FALSE,1830857065,CQE72NZMJL
9866212826@paytm,7206101006@hdfcbank,transaction,6.29E+14,0LPJS733QC,DF7BA5E6D5412254,15464.97,Chennai,27:17.3,decline,FALSE,8810863485,RZZGVTP199
iUXb3Mk@icici,7763984213@paytm,transaction,9924028547,D8ESKRU8Y1,7158A6E5ED454060,40302.17,Kolkata,27:17.3,accept,FALSE,3.86E+14,95CJ7L1WD1
hBEajjm@sbi,8609616362@okaxis,transaction,8673158655,KWXCN54DLU,1F00F2FC8B4C2C3B,33786.07,Kanpur,27:17.3,accept,FALSE,3876807333,XTN5KRUFZP
7976237960@hdfcbank,9906026265@okaxis,transaction,6633974777,PUC18KDCCM,1CB9B2601A0D589F,8296.46,Surat,27:17.3,decline,FALSE,9.80E+14,NGGTHMJXUG
9522845304@hdfcbank,YI0IdJL@sbi,transaction,1.49E+15,377HUVCL5K,5FEA3971736B4213,40058.77,Visakhapatnam,27:17.3,decline,TRUE,4184090411,FUUO9JKDQP
8609616362@okaxis,7450445058@paytm,transaction,3876807333,XTN5KRUFZP,2252A81CB69789E6,9657.04,Hyderabad,27:17.3,accept,FALSE,2.26E+15,AYUVKIC7IA
lrzMVAY@icici,6193692209@ybl,transaction,7883464396,7PSEYATQZG,CF90B79C87D44D3B,43352.68,Jaipur,27:17.3,decline,FALSE,6061774591,FNP5IKMPI4
v285M7h@sbi,8471605723@ybl,transaction,830305286,WQFJALTLIV,6E02CE91BF30F055,37102.36,Lucknow,27:17.3,decline,FALSE,151320649,EJJGL9VR3Q
6193692209@okaxis,RyVvWtK@icici,transaction,7.99E+15,FNP5IKMPI4,B6F45E3426559286,8236.43,Thane,27:17.3,decline,FALSE,2312313609,FT62OVDUJV
hBEajjm@sbi,UkHKk9t@hdfcbank,transaction,8673158655,KWXCN54DLU,1F00F2FC8B4C2C3B,23717.88,Bangalore,27:17.3,decline,FALSE,364463015,RBS0VUD5U3
kibCXCO@sbi,6797920394@okaxis,transaction,2831525704,R3BT28SR84,55C82C64CC0CC818,29380.54,Thane,27:17.3,decline,FALSE,4.42E+15,IHB68AUFMI
8416342302@ybl,9695246147@okaxis,transaction,9.72E+15,4A78XVGOIF,DBF0E3BBF729C443,6726.28,Delhi,27:17.3,decline,FALSE,8095881096,1REBBKOUIV
7057850237@paytm,7496930537@ybl,transaction,4304735682,POY81DJDU4,DF7BA5E6D5412254,34963.63,Thane,27:17.3,decline,FALSE,6574328393,KSNAXIYZSE
BIscNf7@hdfcbank,NQ8BlSG@icici,transaction,2072274187,C8RZ3QEY9E,F57AD177AC75C5CE,12125.26,Surat,27:17.3,decline,FALSE,3390621021,2R3SNXILST
8963815383@hdfcbank,7450445058@ybl,transaction,209596923,3LD94XNHBJ,4E99FA424FA28807,25715.59,Kanpur,27:17.3,decline,FALSE,7853006030,R321IUUSYI
8030792447@hdfcbank,8609616362@okaxis,transaction,6.56E+15,X5U5JNL239,6ACA795741F597FE,23312.62,Chennai,27:17.3,accept,FALSE,3876807333,XTN5KRUFZP
6427787479@ybl,7450445058@ybl,transaction,6926257555,MLKSVH0BDT,2DDC146A4A689A32,2517.68,Delhi,27:17.3,decline,FALSE,5.01E+15,2R3SNXILST
6256361730@paytm,BIscNf7@hdfcbank,transaction,8369774990,HL2HRWB9EV,F30D1D8AAF685D4A,36721.04,Visakhapatnam,27:17.3,decline,FALSE,2072274187,C8RZ3QEY9E
7296373050@ybl,8056629010@hdfcbank,transaction,3677342648,8HSSGO1ZAK,4E99FA424FA28807,10382.59,Visakhapatnam,27:17.3,decline,FALSE,5727661169,8HSSGO1ZAK
7450445058@ybl,9075258793@paytm,transaction,3155977631,G1INSL6E47,D221F50B7BE42C40,14329.1,Indore,27:17.3,decline,FALSE,4767291361,G1INSL6E47
7496930537@okaxis,v285M7h@sbi,transaction,4855694953,KSNAXIYZSE,10E05F7C0F4E0CC0,2881.99,Nagpur,27:17.3,decline,FALSE,830305286,WQFJALTLIV
7450445058@hdfcbank,6256361730@hdfcbank,transaction,4184090411,FUUO9JKDQP,1A09A971CF602958,42690.17,Chennai,27:17.3,accept,FALSE,534668300,HL2HRWB9EV
8056629010@hdfcbank,7577313571@paytm,transaction,4967800021,CQE72NZMJL,409A35373E6F2AFE,39055.62,Bhopal,27:17.3,accept,TRUE,2.71E+15,AU7QTUSVZC
RyVvWtK@icici,8439469188@okaxis,transaction,2312313609,FT62OVDUJV,5D041E3952D0A79A,40621.43,Bhopal,27:17.3,accept,FALSE,6232388080,BNM2U54F8R
7147522791@okaxis,9906026265@okaxis,transaction,6786096697,Z2SCJE2A81,08A2E67C609FC0F8,11129.71,Visakhapatnam,27:17.3,decline,FALSE,9.80E+14,NGGTHMJXUG
7450445058@hdfcbank,9853214700@hdfcbank,transaction,4184090411,FUUO9JKDQP,1A09A971CF602958,37958.71,Pune,27:17.3,accept,FALSE,4354983052,JG0YIQ8SSR
7577313571@paytm,Tuw1XWV@hdfcbank,transaction,9232107515,AU7QTUSVZC,253D1D5C7EA760B3,20230.63,Pune,27:17.3,decline,FALSE,6.10E+14,CTPTM3FBPH
7322852635@ybl,9866212826@paytm,transaction,9.49E+15,MTA71BJBGS,A76CF800E4F36AFD,28770.4,Surat,27:17.3,decline,FALSE,7141595488,MTA71BJBGS
9866212826@paytm,9075258793@okaxis,transaction,6.29E+14,0LPJS733QC,DF7BA5E6D5412254,44225.97,Visakhapatnam,27:17.3,decline,FALSE,9194123044,RRZ4G78NHW
7450445058@okaxis,k1B0axY@sbi,transaction,7759164778,WQFJALTLIV,6E02CE91BF30F055,39767.75,Mumbai,27:17.3,accept,FALSE,6744006424,6MBTFUAUWM
NQ8BlSG@icici,8439469188@hdfcbank,transaction,3390621021,2R3SNXILST,C5BE5A5B10FCD69E,10567.5,Mumbai,27:17.3,accept,FALSE,6709263686,BNM2U54F8R
7799109708@ybl,7450445058@hdfcbank,transaction,3068033229,7PSEYATQZG,7FEF974E1133AF72,37631.25,Nagpur,27:17.3,decline,FALSE,5933475005,7PSEYATQZG
47N854I@hdfcbank,6193692209@okaxis,transaction,2312313609,FT62OVDUJV,5D041E3952D0A79A,19987.94,Bangalore,27:17.3,decline,FALSE,7.99E+15,FNP5IKMPI4
7357185559@okaxis,3h52hNa@icici,transaction,6.26E+15,54MEI4SWMY,2A5C1FA0CD422F52,20373.64,Kolkata,27:17.3,decline,FALSE,8350859236,GDSD32B1JS
8609616362@okaxis,9695246147@hdfcbank,transaction,3876807333,XTN5KRUFZP,2252A81CB69789E6,19558.26,Pune,27:17.3,accept,FALSE,8322961341,1REBBKOUIV
9075258793@paytm,9041211410@ybl,transaction,4221514785,5EUAIKATHW,DBF0E3BBF729C443,40522.01,Mumbai,27:17.3,decline,FALSE,2695673450,Y0NALH82DY
BIscNf7@hdfcbank,9170657314@hdfcbank,transaction,2072274187,C8RZ3QEY9E,F57AD177AC75C5CE,36920.99,Thane,27:17.3,decline,FALSE,4.21E+15,RBS0VUD5U3
8963815383@hdfcbank,8609abdc2@paytm,transaction,209596923,3LD94XNHBJ,4E99FA424FA28807,38289.94,Delhi,27:17.3,accept,FALSE,7.14E+15,XTN5KRUFZP
7496930537@okaxis,6380263382@ybl,transaction,4855694953,KSNAXIYZSE,10E05F7C0F4E0CC0,42167.9,Hyderabad,27:17.3,decline,FALSE,2.30E+15,8URGZQ30PS
7357185559@okaxis,9075258793@paytm,transaction,6.26E+15,54MEI4SWMY,2A5C1FA0CD422F52,17892.17,Bangalore,27:17.3,accept,FALSE,4221514785,5EUAIKATHW
9551987888@hdfcbank,m4S13Fg@icici,transaction,3941927987,CB0UF6ZWYY,04CE1133611D6EDF,10088.5,Kolkata,27:17.3,accept,FALSE,6.49E+14,RBS0VUD5U3
aZozt7u@hdfcbank,8322479528@okaxis,transaction,9589958684,BNM2U54F8R,1B5CF0703656EA68,14854.87,Kolkata,27:17.3,decline,FALSE,3.46E+15,KO2NEX0ME8
8475711244@okaxis,7296373050@hdfcbank,transaction,1989839604,5UTIPEGDL6,6D91B3CD3E21A331,40464.87,Surat,27:17.3,decline,FALSE,9871425647,7FD76VJSC1
7296373050@okaxis,6QvYYGe@icici,transaction,6555873577,8HSSGO1ZAK,5AEA09E203855309,30301.33,Surat,27:17.3,decline,FALSE,4.62E+15,0C78EW4S1E
9114058337@okaxis,9620943191@okaxis,transaction,1078844762,IBSI743RLX,253D1D5C7EA760B3,37613.23,Surat,27:17.3,accept,FALSE,9305299039,3126CAAR0Q
9784631865@ybl,7976237960@ybl,transaction,8.21E+15,WKFLW4EFWR,CF90B79C87D44D3B,30843.35,Nagpur,27:17.3,decline,FALSE,9658467927,PUC18KDCCM
6427787479@okaxis,8917520929@ybl,transaction,8.66E+15,MLKSVH0BDT,1240241A7F16BD96,34458.5,Kanpur,27:17.3,accept,FALSE,253114793,VP6JZ7NS2N
7cNkubA@hdfcbank,nxljTX7@sbi,transaction,4080087380,JCEU45X68H,3B93AC55ECBF7422,29844.03,Chennai,27:17.3,decline,FALSE,5433787323,4N5NRQGNAZ
9075258793@okaxis,7893618411@paytm,transaction,7525467321,0CTDUUVBUC,55C82C64CC0CC818,18625.3,Pune,27:17.3,decline,FALSE,3699057972,2RQPTNJXGW
6161600934@ybl,7831767999@okaxis,transaction,6228083119,Z7NJNFCRD2,3E843D3311FF587C,6174.23,Hyderabad,27:17.3,decline,FALSE,4689821799,7SCSU39LMR
WgC0kej@sbi,7797767385@okaxis,transaction,7354860873,F7B8OXX1M7,358A8053C87FAF41,36698.95,Thane,27:17.3,decline,FALSE,3070335834,7JL6NC33HJ
9170657314@paytm,7357185559@paytm,transaction,6.49E+14,RBS0VUD5U3,2DDC146A4A689A32,30580.14,Nagpur,27:17.3,decline,FALSE,4418178016,54MEI4SWMY
9075258793@okaxis,ibE5cDL@icici,transaction,9194123044,RRZ4G78NHW,D8F2851AF6FB459B,33832.71,Delhi,27:17.3,accept,FALSE,4758385959,0C78EW4S1E
7933983263@ybl,6565470973@ybl,transaction,3.43E+15,XHKZ94J7SF,ADE5830173B3A1CC,20043.86,Kolkata,27:17.3,accept,FALSE,6714344825,BLZI9IWM3P
7450445058@hdfcbank,Kym8esd@sbi,transaction,5933475005,WQFJALTLIV,6ACA795741F597FE,27441.27,Jaipur,27:17.3,accept,FALSE,6035194010,WQFJALTLIV
tCoQvhz@sbi,6166141049@paytm,transaction,4212960551,FT62OVDUJV,D8926C6289C6C1DE,9845.3,Kanpur,27:17.3,accept,FALSE,6019622857,FT62OVDUJV
9465199714@ybl,9784631865@ybl,transaction,9243597560,GN02GZV81Z,A1F564D80AC2FDC6,13082.8,Bhopal,27:17.4,decline,FALSE,8.21E+15,WKFLW4EFWR
7217820341@paytm,9075258793@paytm,transaction,4.00E+15,0C78EW4S1E,803FDE62DB78A333,29445.65,Lucknow,27:17.4,accept,TRUE,1020914968,0CTDUUVBUC
9522845304@hdfcbank,6161600934@ybl,transaction,1.49E+15,377HUVCL5K,5FEA3971736B4213,11173.92,Hyderabad,27:17.4,accept,FALSE,6228083119,Z7NJNFCRD2
9620943191@okaxis,9551987888@hdfcbank,transaction,6594102840,3126CAAR0Q,1554C0E5B0D4CE5D,40455.11,Pune,27:17.4,accept,FALSE,3941927987,CB0UF6ZWYY
RBXLHCC@hdfcbank,673900abc@paytm,transaction,5238741908,KWXCN54DLU,8FD54B93AF08C32E,29358.94,Indore,27:17.4,accept,FALSE,9.14E+15,YYQM0WYUEC
7108653611@okaxis,7147522791@okaxis,transaction,2765532497,TK9GQCHFA0,643F7E02F3DBB12F,32192.64,Chennai,27:17.4,decline,FALSE,6786096697,Z2SCJE2A81
pw7b4WS@sbi,9041abc@paytm,transaction,5989772951,96GRFN79K4,1CDA6801DB148A83,40598.81,Nagpur,27:17.4,decline,FALSE,6286272933,Y0NALH82DY
9075258793@paytm,RUoZ0W4@sbi,transaction,7131787255,5EUAIKATHW,1554C0E5B0D4CE5D,12396.34,Hyderabad,27:17.4,decline,FALSE,5238741908,KWXCN54DLU
6565470973@paytm,9784631865@ybl,transaction,8122671225,BLZI9IWM3P,4755CA3BECDEE049,17066.63,Thane,27:17.4,decline,FALSE,8.21E+15,WKFLW4EFWR
9695246147@okaxis,7357185559@paytm,transaction,8095881096,1REBBKOUIV,6C0C186BDB6CE83B,35607.34,Nagpur,27:17.4,decline,FALSE,7329082236,54MEI4SWMY
6739597419@paytm,60jvWIZ@sbi,transaction,5037578621,YYQM0WYUEC,9343CF577BECF74A,24542.18,Thane,27:17.4,decline,FALSE,8769339727,0CTDUUVBUC
8475711244@okaxis,7976237960@ybl,transaction,1989839604,5UTIPEGDL6,6D91B3CD3E21A331,32197.42,Mumbai,27:17.4,accept,FALSE,9658467927,PUC18KDCCM
8917520929@ybl,9524356932@ybl,transaction,253114793,VP6JZ7NS2N,40E5830F031C997C,10434.93,Mumbai,27:17.4,decline,TRUE,8091338319,GDSD32B1JS
NQ8BlSG@icici,7619709737@okaxis,transaction,3390621021,2R3SNXILST,C5BE5A5B10FCD69E,21728.32,Mumbai,27:17.4,decline,FALSE,9035332719,O923APQT2E
8879314278@paytm,9075258793@paytm,transaction,7126310065,EBGKIYMOBD,95A2BD076CF93C67,44361.02,Bhopal,27:17.4,accept,FALSE,4767291361,HG54XVGD22
9886232780@ybl,6565470973@paytm,transaction,8.83E+15,I5UXCEV8LG,5A93ABC90A3C661C,11625.37,Pune,27:17.4,accept,FALSE,8122671225,BLZI9IWM3P
9465199714@paytm,7057850237@paytm,transaction,732235839,GN02GZV81Z,C2E2F1B4F571208A,16439.85,Visakhapatnam,27:17.4,decline,FALSE,4304735682,POY81DJDU4
8471605723@ybl,8017535595@hdfcbank,transaction,151320649,EJJGL9VR3Q,15B2E8C9D6A9830F,15931.76,Chennai,27:17.4,decline,FALSE,1.78E+15,C8RZ3QEY9E
7577313571@hdfcbank,8471605723@ybl,transaction,3817901781,AU7QTUSVZC,D7B54AB11B285A6A,1693.83,Kanpur,27:17.4,decline,TRUE,151320649,EJJGL9VR3Q
6565470973@hdfcbank,6611564697@hdfcbank,transaction,1145417794,BLZI9IWM3P,119709559CBB60BF,23342.64,Nagpur,27:17.4,decline,FALSE,9899285627,U6VL0H3I10
aZozt7u@hdfcbank,6166141049@paytm,transaction,9589958684,BNM2U54F8R,1B5CF0703656EA68,16248.44,Thane,27:17.4,accept,FALSE,6019622857,FT62OVDUJV
8476642070@ybl,9853214700@ybl,transaction,8.07E+15,D0P5R7FJ15,BB87E77991DFD84B,13617.85,Ahmedabad,27:17.4,accept,FALSE,2364246989,8565QRB96S
7831767999@hdfcbank,9075258793@paytm,transaction,7687377460,7SCSU39LMR,88059EE2922F3D79,18881.32,Chennai,27:17.4,decline,FALSE,4767291361,HG54XVGD22
9075258793@paytm,ZnSnzF4@icici,transaction,1458832078,RRZ4G78NHW,BB87E77991DFD84B,21020.31,Thane,27:17.4,decline,FALSE,4727136073,95CJ7L1WD1
3h52hNa@icici,7108653611@okaxis,transaction,8350859236,GDSD32B1JS,3B93AC55ECBF7422,34091.94,Thane,27:17.4,accept,FALSE,3388080061,TK9GQCHFA0
6380263382@ybl,7149348997@hdfcbank,transaction,2.30E+15,8URGZQ30PS,B4B26E3B56A87D5A,19386.32,Kanpur,27:17.4,accept,FALSE,7776708261,OM2A1C7ZD7
Tuw1XWV@hdfcbank,8056629010@hdfcbank,transaction,6.10E+14,CTPTM3FBPH,49F168CEE55B62E3,19809.1,Kolkata,27:17.4,decline,FALSE,5727661169,CQE72NZMJL
7577313571@paytm,9784631865@ybl,transaction,9232107515,AU7QTUSVZC,253D1D5C7EA760B3,374.28,Bangalore,27:17.4,accept,FALSE,8.21E+15,WKFLW4EFWR
6256361730@paytm,tBzJ31p@sbi,transaction,8369774990,HL2HRWB9EV,F30D1D8AAF685D4A,25640.44,Kolkata,27:17.4,accept,FALSE,776752501,HL2HRWB9EV
7450445058@ybl,Od9jE2a@sbi,transaction,5.01E+15,2R3SNXILST,B4B26E3B56A87D5A,40833.33,Nagpur,27:17.4,accept,FALSE,3.79E+15,2R3SNXILST
8F46fDs@hdfcbank,8017535595@hdfcbank,transaction,482972226,G1INSL6E47,49F168CEE55B62E3,6117.22,Kolkata,27:17.4,decline,FALSE,1.78E+15,C8RZ3QEY9E
NAo0MKR@sbi,9075258793@ybl,transaction,5.72E+15,FT62OVDUJV,55C82C64CC0CC818,2325.88,Delhi,27:17.4,decline,FALSE,3801409974,0CTDUUVBUC
7450445058@okaxis,7149348997@hdfcbank,transaction,7759164778,WQFJALTLIV,6E02CE91BF30F055,10633.84,Hyderabad,27:17.4,decline,FALSE,7776708261,OM2A1C7ZD7
6016988534@paytm,ibE5cDL@icici,transaction,629803814,11JMTJBGEJ,5A93ABC90A3C661C,39743.47,Thane,27:17.4,accept,FALSE,4758385959,11JMTJBGEJ
7976237960@hdfcbank,7577313571@paytm,transaction,6633974777,PUC18KDCCM,1CB9B2601A0D589F,31348.74,Jaipur,27:17.4,accept,FALSE,9232107515,AU7QTUSVZC
7149348997@hdfcbank,wJ6jBGK@hdfcbank,transaction,7776708261,OM2A1C7ZD7,C7F4141847ED0BB6,19492.51,Kolkata,27:17.4,decline,FALSE,5089612219,95CJ7L1WD1
ibE5cDL@icici,7893618411@paytm,transaction,4758385959,0C78EW4S1E,AAE40F626A275C5A,40520.82,Mumbai,27:17.4,decline,FALSE,8518415961,2RQPTNJXGW
8416357428@okaxis,OYWfOsh@sbi,transaction,8193153560,X2QOIC2WJK,83A1ED287BA38176,11443.41,Pune,27:17.4,accept,FALSE,8669013223,CQE72NZMJL
xpK9Ebg@sbi,UkHKk9t@hdfcbank,transaction,265345652,4A78XVGOIF,1D1C4DCF9C46F8EF,644.38,Jaipur,27:17.4,decline,FALSE,364463015,RBS0VUD5U3
6380263382@ybl,6361393474@okaxis,transaction,2.30E+15,8URGZQ30PS,B4B26E3B56A87D5A,40441.15,Lucknow,27:17.4,decline,FALSE,6522905352,FJ9QOQ55CA
9075258793@okaxis,6166141049@paytm,transaction,8052098570,0CTDUUVBUC,55C82C64CC0CC818,41487.77,Hyderabad,27:17.4,decline,FALSE,6019622857,FT62OVDUJV
8963815383@hdfcbank,9695246147@okaxis,transaction,209596923,3LD94XNHBJ,4E99FA424FA28807,41352.12,Surat,27:17.4,decline,FALSE,8095881096,1REBBKOUIV
9620943191@okaxis,7976237960@hdfcbank,transaction,2084188984,3126CAAR0Q,7B6CC4CF9223D8D0,23920.59,Kanpur,27:17.4,decline,FALSE,6633974777,PUC18KDCCM
tCoQvhz@sbi,6166141049@paytm,transaction,4212960551,FT62OVDUJV,D8926C6289C6C1DE,4580.59,Visakhapatnam,27:17.4,decline,FALSE,6019622857,FT62OVDUJV
8917520929@hdfcbank,9114058337@okaxis,transaction,1286129718,VP6JZ7NS2N,29528FB5154C6E96,10438.51,Lucknow,27:17.4,decline,FALSE,1078844762,VP6JZ7NS2N
7577313571@hdfcbank,pw7b4WS@sbi,transaction,3817901781,AU7QTUSVZC,D7B54AB11B285A6A,24286.26,Pune,27:17.4,accept,FALSE,5989772951,96GRFN79K4
z5aRvkN@sbi,8056629010@hdfcbank,transaction,732235839,GN02GZV81Z,C2E2F1B4F571208A,594.94,Thane,27:17.4,accept,FALSE,4967800021,CQE72NZMJL
6166141049@okaxis,Od9jE2a@sbi,transaction,1.29E+15,FT62OVDUJV,F57AD177AC75C5CE,40636.66,Surat,27:17.4,accept,TRUE,3.79E+15,5UTIPEGDL6
8609616362@okaxis,6739597419@paytm,transaction,3876807333,XTN5KRUFZP,2252A81CB69789E6,24460.43,Jaipur,27:17.4,decline,FALSE,5037578621,YYQM0WYUEC
7797767385@ybl,6193692209@okaxis,transaction,1.30E+15,7JL6NC33HJ,FF3966620681B94C,32694.97,Indore,27:17.4,decline,FALSE,7.99E+15,FNP5IKMPI4
y7ZZMGD@hdfcbank,9522845304@paytm,transaction,5.42E+15,MLKSVH0BDT,5B29EF7822481857,26248.38,Mumbai,27:17.4,decline,FALSE,1139877031,377HUVCL5K
6361393474@hdfcbank,8312198171@hdfcbank,transaction,959814688,FJ9QOQ55CA,2F7AF0C4F6CEA938,32055.09,Kanpur,27:17.4,accept,FALSE,3121667784,FJ9QOQ55CA
6161600934@hdfcbank,TRl2ltX@hdfcbank,transaction,4079812475,Z7NJNFCRD2,3E843D3311FF587C,12826.94,Pune,27:17.4,accept,FALSE,8487548901,CTPTM3FBPH
bbkxnSd@sbi,6256361730@hdfcbank,transaction,8737204692,PUC18KDCCM,283B8F12B3E47170,29364.88,Bhopal,27:17.4,decline,FALSE,534668300,HL2HRWB9EV
6380263382@okaxis,NAo0MKR@sbi,transaction,6694090060,8URGZQ30PS,5A93ABC90A3C661C,38976.1,Kolkata,27:17.4,accept,FALSE,5.72E+15,FT62OVDUJV
1O99gc9@sbi,6821332249@paytm,transaction,9658467927,PUC18KDCCM,4F7448641642D36C,9235.47,Thane,27:17.4,decline,FALSE,5.84E+15,LBKZS94X5S
9784631865@ybl,8963815383@paytm,transaction,8.21E+15,WKFLW4EFWR,CF90B79C87D44D3B,10113.17,Hyderabad,27:17.4,accept,FALSE,17872794,3LD94XNHBJ
7831767999@ybl,8476642070@ybl,transaction,3612980655,7SCSU39LMR,131D0715E02BC832,8811.39,Thane,27:17.4,decline,FALSE,8.07E+15,D0P5R7FJ15
7206101006@hdfcbank,7296373050@paytm,transaction,8810863485,RZZGVTP199,FF3966620681B94C,5268.47,Kolkata,27:17.4,accept,FALSE,9.41E+15,RZZGVTP199
7217820341@ybl,7933983263@okaxis,transaction,1855704968,0C78EW4S1E,A39C6188AA85F9CD,38406.67,Thane,27:17.4,accept,FALSE,8.83E+15,XHKZ94J7SF
8963815383@paytm,6361393474@hdfcbank,transaction,17872794,3LD94XNHBJ,C468FCF0E52B6387,17928.63,Nagpur,27:17.4,accept,FALSE,959814688,FJ9QOQ55CA
7357185559@okaxis,8879314278@paytm,transaction,6.26E+15,54MEI4SWMY,2A5C1FA0CD422F52,24734.56,Lucknow,27:17.4,accept,FALSE,7126310065,EBGKIYMOBD
6565470973@hdfcbank,7450445058@okaxis,transaction,1145417794,BLZI9IWM3P,119709559CBB60BF,13981.03,Jaipur,27:17.4,decline,TRUE,7759164778,WQFJALTLIV
tBzJ31p@sbi,6042917649@ybl,transaction,776752501,XTN5KRUFZP,CE2FCFDE7F38CB43,27464.59,Mumbai,27:17.4,accept,FALSE,7193371836,IHHHP31Y6E
TN9ytPM@sbi,6739597419@paytm,transaction,1384644314,KSNAXIYZSE,DAE1425CC8659787,20658.03,Hyderabad,27:17.4,accept,FALSE,5037578621,YYQM0WYUEC
8475711244@paytm,6427787479@hdfcbank,transaction,4.31E+15,5UTIPEGDL6,8FD54B93AF08C32E,29508.2,Nagpur,27:17.4,accept,FALSE,6767125103,MLKSVH0BDT
9784631865@ybl,8879314278@paytm,transaction,4692379471,WKFLW4EFWR,1CDA6801DB148A83,18188.03,Bangalore,27:17.4,accept,FALSE,7126310065,EBGKIYMOBD
7450445058@ybl,VYCAM5e@sbi,transaction,5.01E+15,2R3SNXILST,B4B26E3B56A87D5A,19059.02,Indore,27:17.4,decline,FALSE,528209209,CB0UF6ZWYY
7450445058@ybl,8312198171@hdfcbank,transaction,7853006030,R321IUUSYI,AAE40F626A275C5A,38809.26,Jaipur,27:17.4,accept,FALSE,3121667784,ATZLN3HG1G
v285M7h@sbi,kibCXCO@sbi,transaction,830305286,WQFJALTLIV,6E02CE91BF30F055,1426.69,Indore,27:17.4,accept,FALSE,2831525704,R3BT28SR84
6427787479@hdfcbank,bbkxnSd@sbi,transaction,6767125103,MLKSVH0BDT,DAFDBC5F1EC20232,1131.07,Chennai,27:17.4,accept,FALSE,8737204692,PUC18KDCCM
6016988534@okaxis,7577313571@paytm,transaction,6.56E+15,11JMTJBGEJ,80095CE84FF8EE3D,24782.77,Kanpur,27:17.4,decline,FALSE,2.71E+15,AU7QTUSVZC
9075258793@ybl,y7ZZMGD@hdfcbank,transaction,1407311361,RRZ4G78NHW,B71067B3B9E10130,25527.28,Surat,27:17.4,decline,FALSE,5.42E+15,MLKSVH0BDT
